credit_level,etc_amt,sa_amt,sbyb_amt,sjyh_amt
60,0,0,0,0
60,0,3985380.28,0,850000
60,0,57088.67,0,0
60,0,0,0,97693.05
60,0,0,0,598000
60,0,0,0,0
60,0,5440,0,0
60,0,0,0,89483
60,0,0,0,0
60,0,0,0,0
60,0,445810.13,0,0
60,0,0,0,0
60,0,2071,0,0
60,0,0,0,0
-1,0,437.9,0,0
-1,0,0,0,0
-1,0,0,0,0
-1,0,69959.72,0,35370
60,0,40810.33,0,0
60,0,0,0,0
70,0,0,0,0
-1,0,0,0,0
60,0,7014.65,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,201178,0,0
60,0,3021.67,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,50000
-1,0,2686.67,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,721232.9400000001,0,0
60,0,0,0,82921
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1978.03,0,0
60,0,1755.58,0,0
60,0,0,0,0
60,0,115724.79000000002,0,0
60,0,0,0,0
60,0,1290.4,0,0
60,0,0,0,0
-1,0,0,0,0
70,0,256515.71,0,0
60,0,2671.67,0,0
60,0,0,0,0
-1,0,4090,0,0
60,0,110535.1,0,0
60,0,0,0,0
60,0,0,0,200000
60,0,8297.35,0,0
70,0,0,0,0
60,0,264.33000000000004,0,2140
60,0,1571.27,0,0
60,0,118000,0,0
60,0,0,0,0
70,0,0,0,110000
-1,0,643.5,0,0
60,0,91329.34,0,0
60,0,0,0,215881.2
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,168362.36,0,16600
60,0,0,0,0
60,0,0,0,0
60,0,3164.34,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,1971.67,0,0
60,0,7096,890,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,201520,0,2341300
60,0,153673.55000000002,0,0
60,0,0,0,66500
60,0,4839.5,0,0
60,0,58555.159999999996,0,27927.53
60,0,0,0,150000
60,0,820,0,0
70,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1001.61,0,0
60,0,0,0,0
60,0,94254.98,0,25000
60,0,262,0,0
-1,0,16175.17,0,143830
60,0,1528.67,0,0
-1,0,79378,0,0
60,0,0,0,0
60,0,332134.97,0,0
-1,0,0,0,0
-1,0,400,0,0
60,0,45056.509999999995,0,0
60,0,295.2,0,0
60,0,0,0,0
60,0,7023.880000000001,0,0
60,0,0,0,0
60,0,0,0,0
70,0,806303.8899999999,0,0
60,0,597.8,0,0
60,0,19563.34,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,2988,0,0
60,0,825.53,0,0
60,0,43362.210000000014,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
70,0,1206974.63,0,0
60,0,0,0,0
-1,0,16318.31,0,0
60,0,0,0,0
-1,0,8748.46,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,2518.83,0,0
60,0,1232201,0,2511113.11
60,0,185450.1,0,0
60,0,39087.75,0,0
60,0,12200,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
85,0,0,0,0
60,0,199.70000000000002,0,5851.81
60,0,9682,0,60648.810000000005
60,0,0,0,0
60,0,0,0,0
70,0,12369.919999999998,0,0
60,0,304084.16000000003,0,0
70,0,0,0,0
-1,0,40640,0,0
-1,0,1496.25,0,250000
60,0,0,0,0
60,0,633817.34,0,219389
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,1822.67,0,0
60,0,0,0,0
70,0,0,0,0
60,0,278.18,0,0
-1,0,0,0,0
60,0,201008.50999999998,0,100290
70,0,0,0,0
60,0,0,0,0
-1,0,3421.67,0,0
50,0,10000,0,0
60,0,100950.01000000001,0,0
-1,0,0,0,0
-1,0,558.0699999999999,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1121.88,0,0
60,0,80.6,0,0
60,0,514,0,0
60,0,1201520.1700000002,0,708929
60,0,0,890,0
60,0,0,0,0
-1,0,43654,0,0
60,0,0,0,0
-1,0,141412.66,0,0
60,0,853843.95,0,0
60,0,367100,0,1315495
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,26686.1,0,64343
60,0,168500,39000,0
70,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
85,0,0,0,0
60,0,6724.27,0,0
60,0,1160.83,0,50000
60,0,0,0,0
60,0,0,0,0
60,0,201442.66,0,0
60,0,0,0,0
60,0,0,0,193000
-1,0,109664.42000000003,0,0
60,0,3693.77,0,0
60,0,0,0,0
70,0,504629.17000000004,0,321893
60,0,372438.67000000004,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,5058.3,0,0
-1,0,0,0,234000
-1,0,141.32999999999998,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,590.77,0,0
-1,0,0,0,198800
60,0,333325.67,0,0
60,0,1295.74,0,1319608
70,0,122924,890,0
60,0,0,0,0
60,0,403321.67,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,110000
60,0,4701.45,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,349.16999999999996,0,0
-1,0,0,0,0
-1,0,13519.92,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,200000
60,0,0,0,0
60,0,0,0,100000
60,0,0,0,0
60,0,16029.99,0,0
60,0,54435.58,0,0
-1,0,0,0,7900
60,0,0,0,0
60,0,6700,0,0
-1,0,0,0,0
60,0,70066,0,5050
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,21993.5,0,0
60,0,0,0,98000
60,0,922304.11,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,11553.5,0,0
70,0,0,0,0
-1,0,0,0,0
60,0,0,0,1539000
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,15.8,0,0
60,2861.1400000000003,109648.58,0,23600
60,0,1850.33,0,0
60,0,5008,0,21914.059999999998
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1046202.8199999996,0,747562.7
60,0,0,0,39000
60,1744.9499999999987,2114.67,0,0
60,0,1630,0,0
60,0,0,0,0
60,0,6501.91,0,0
60,0,0.01,0,0
60,0,499017.74,0,4031689.3000000003
70,0,0,0,0
60,0,21111.72,0,0
-1,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,246400
60,0,2842.7,0,0
60,0,0,0,0
60,0,20202.860000000004,0,0
60,0,0,0,0
60,0,25262.929999999997,0,0
70,0,16623.76,0,0
70,0,12660,0,0
-1,0,0,0,0
60,0,414051.14,0,0
-1,0,0,0,340005
-1,0,59701.16,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,24152.260000000002,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,141592.98,0,0
-1,0,0,0,29500
60,180.56,523205.32999999996,0,700000
60,0,0,0,0
60,0,201266.66000000003,0,0
60,0,249429.07,0,29100
70,0,0,0,0
85,0,37128.42,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,50000
60,0,2598.7,0,0
60,0,331813.58999999997,0,0
60,0,2000,0,0
70,44.17,0,0,0
-1,0,0,0,0
60,0,2000,0,0
70,0,0,0,0
60,0,1779.8300000000002,0,0
60,0,0,0,0
60,0,328030.2,0,0
60,0,3921.85,0,0
60,0,389987.92,0,10000
60,0,20860,0,84650
60,0,0,0,0
60,0,1340,0,0
60,0,0,0,109292
70,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,371951.92000000004,0,206237
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,2321.67,0,0
-1,0,0,0,0
60,0,0,0,145000
60,0,0,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,257578
-1,0,9024,39500,0
-1,0,10081.67,0,0
-1,0,2880,0,190106
-1,0,0,0,0
70,0,0,0,0
60,0,0,0,150000
85,536.37,0,0,0
-1,0,0,0,0
60,0,20156,0,0
60,0,0,0,0
60,0,210930.66,0,0
60,0,0,0,30000
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,30733.88,0,0
60,0,0,0,0
60,0,0,0,0
60,0,292368.02,0,857870
60,0,13,0,0
60,0,0,0,0
60,0,1200,39500,0
-1,0,511371.67,0,0
-1,0,0,0,0
60,0,4000,39000,0
60,0,0,0,0
-1,0,2920,0,0
60,0,10010,0,147990
60,0,0,0,0
60,0,0,0,0
-1,0,370253.66000000003,0,0
60,0,21635.54,0,0
60,0,621777.3400000001,0,40080
70,0,0,0,0
60,0,7291.5599999999995,0,71000
60,0,0,0,60000
60,0,2174.6,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,425798.33,0,0
60,0,0,0,0
60,0,13092,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,4000,0,0
70,0,62319.54,0,0
60,0,0,0,0
60,0,0,0,0
60,0,100000,0,0
60,0,145607.94999999995,0,70035
60,0,256475.49000000028,656200,18340
70,0,0,0,0
60,0,0,0,0
60,0,856856.25,0,0
-1,0,1128.68,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,2492002.84,0,1857700
-1,0,1166.71,0,0
50,0,1206550.67,0,0
-1,0,0,0,0
60,0,92.52000000000001,0,0
60,0,0,0,0
60,0,0,0,0
60,0,3957.5,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,50000
-1,0,0,0,1100
-1,0,43638.14999999997,0,0
70,0,6870.5599999999995,0,0
60,0,9202.979999999998,437420.80000000005,0
60,0,1219.43,0,0
60,0,1763.45,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,0,0,9940
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,40000
60,0,0,0,0
70,0,0,0,0
-1,0,6709.93,0,0
60,0,0,0,160000
70,0,41220.979999999996,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,402621.66,0,55780
-1,0,0,0,0
60,0,0,0,0
60,0,4450,0,0
60,0,401760,0,129500
60,0,0,0,0
70,0,1038,39500,0
-1,0,2722.82,0,0
-1,0,0,0,0
60,0,580.3299999999999,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,70000
60,0,0,0,0
-1,0,536564.9,0,118000
60,0,0,0,96000
70,0,35733.79,0,225000
-1,0,0,0,0
60,0,64025.34,0,22400
-1,0,0,0,0
-1,0,33876.67,0,18656
60,0,22500.399999999998,39500,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
70,19486.410000000025,1702.77,0,0
60,0,1530.33,0,0
70,0,0,0,0
60,0,5961.2300000000005,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0.01,0,1011416.7399999999
-1,0,398500,0,211000
60,0,0,0,150000
60,0,2821.67,0,0
60,0,2671.67,0,146850
60,0,0,0,0
60,545.94,3879.28,0,0
60,15.2,556186.67,0,54465
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,5556.33,0,0
60,0,173280.15,0,260834
60,0,0,0,0
60,0,0,0,0
70,0,208424.71000000002,0,0
60,0,0,0,0
60,0,0,0,39000
-1,0,1605677.33,0,0
60,0,0,0,10400
60,0,25609.2,0,0
-1,0,0,0,0
-1,0,4684.639999999999,0,177600
60,0,1000090,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,3390.09,0,0
-1,0,5439.83,0,0
-1,0,3138.11,0,0
60,0,12395.529999999999,0,20000
60,0,0,0,0
60,0,1378.92,0,0
60,0,0,0,165000
60,0,0,0,0
60,0,0,0,0
60,0,5413.24,0,0
60,0,0,0,1000
60,0,0,0,0
60,0,0,0,0
60,0,84042.14000000001,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,4828560,0,0
60,0,0,0,0
70,0,3468.78,0,0
60,0,254589.84,950451,0
-1,0,5605.17,0,0
-1,0,0,0,0
60,0,57642.76,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,10000,0,0
60,0,1326369.5,0,3.2800000000000002
60,0,0,0,201250
60,0,0,0,0
70,0,14324.5,0,0
50,0,8039.74,0,0
-1,0,7200,0,0
-1,250.44,701.8,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,960.8299999999999,0,0
60,0,300,0,0
60,0,0,0,90000
-1,0,145471.8,0,0
60,0,3804.6800000000003,0,0
60,0,719170.49,0,205009
60,0,686,0,0
60,0,0,890,3500
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,2512.73,0,0
60,0,201518.34,0,0
60,0,945.08,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,63122.26000000001,0,0
60,0,0,0,0
60,0,4067785.3000000003,0,9275048
60,0,0,0,0
60,0,1990,0,0
70,0,0,0,0
60,0,10000,0,0
-1,0,2651.67,0,100000
-1,0,0,0,102300
60,0,14064.18,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,897488,0,0
60,0,0,0,0
60,0,0,0,25000
60,0,3437.17,0,0
60,36.64,614461.68,0,80000
60,0,0,0,0
60,0,0,0,0
-1,0,271.82,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,972.25,0,0
60,0,0,0,0
60,0,0,0,0
60,0,879.54,0,0
-1,0,0,0,100000
60,0,0,0,0
60,0,0,0,40000
-1,0,100,0,0
60,0,3000,0,0
60,0,0,0,0
60,0,881.09,0,0
60,0,0,0,0
60,0,200000,0,0
60,0,0,0,0
60,0,0,0,50000
60,0,0,0,0
70,0,3095.75,0,0
60,0,396,0,0
-1,0,0,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,22023.67,0,18700
60,0,0,0,0
60,0,0,0,200000
60,0,132.17000000000002,0,0
60,0,0,0,0
60,0,1973.26,0,0
60,0,0,0,0
60,0,0,0,210000
60,0,0,0,0
60,0,756994.17,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,30876.4,0,0
60,0,0,0,41000
60,0,1300,0,0
60,0,0,0,0
60,0,7115.91,0,0
-1,0,5000,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,931.33,0,0
-1,0,10124.82,0,0
-1,0,0,0,0
60,0,2321.66,0,0
60,0,0,0,0
60,111.10999999999999,1626.67,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,260585.34,0,784800
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1864.26,0,0
60,0,0,0,0
60,0,1693,0,0
-1,0,0,0,0
60,0,121505,0,0
-1,0,0,0,0
-1,0,760,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,49268.66,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,23978.130000000005,0,0
70,0,484461.3,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,25339.68,0,100000
60,0,220014.66999999998,0,0
60,0,100297.67,0,0
60,0,0,0,0
-1,0,1274.75,0,0
-1,0,0,0,54300
60,0,115586.4,0,26000
60,0,0,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
-1,0,1810.6799999999998,0,0
-1,0,0,0,0
60,0,660.8299999999999,0,0
60,0,0,0,120000
60,0,0,0,0
60,0,0,0,7501.860000000001
60,0,0,0,0
-1,0,0,0,0
60,0,1411.33,0,0
60,0,80299.26999999999,0,0
-1,0,0,0,40000
60,0,0,0,0
60,0,0,0,50000
60,0,4880,0,0
-1,0,2821.67,0,0
60,0,0,0,0
50,0,21060,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,396.5,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,6238.5,0,0
60,0,1321.67,0,0
60,0,0,0,0
60,0,0,0,0
60,0,114586.39,0,34516
60,0,3910.93,0,30000
60,0,0,39500,0
60,0,3206.27,0,1142200
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,23805,0,0
60,0,601690.78,0,0
60,0,0,0,0
60,0,0,0,0
60,0,25945.54,0,0
60,0,4116.67,0,100000
-1,0,0,0,0
60,0,4540,0,0
60,0,117500,0,149650
60,0,8621607.059999999,0,36100
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,2200.9700000000003,0,0
60,0,0,0,0
60,0,441650.96,0,0
60,0,0,0,0
60,0,0,0,0
60,0,95058.93000000001,0,65241
60,0,0,0,0
-1,0,0,0,0
-1,0,1991.25,0,75000
-1,0,58535.65,0,0
60,0,0,0,96200
60,0,0,0,0
60,0,95576.48,0,0
60,0,1863232.6899999997,0,0
-1,0,0,0,0
60,0,111.56,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,132.17000000000002,0,0
60,0,0,0,0
60,0,1197734,0,2048644.82
60,0,0,0,60000
60,0,0,0,0
-1,0,1123005.32,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,7421.35,0,0
60,0,772.12,0,0
60,0,0,0,0
70,0,0,0,0
-1,0,5766.7,0,0
-1,0,399,0,250200
60,0,32735.63,0,0
60,0,29077.33,0,0
60,0,791952.4200000002,0,2626.4300000000003
60,0,6819.139999999999,0,0
60,0,2191482.5,0,3971000
-1,0,0,0,0
60,0,909844.5800000001,0,1402884.2499999998
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,11845.66,0,0
-1,0,2429576.25,0,961400
60,0,0,0,0
-1,0,0,0,50000
60,0,60260,0,0
60,0,16613.72,0,0
60,0,172003.61000000002,0,1480673
60,0,2286.48,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1925.17,0,0
60,0,0,0,0
50,0,810583.05,0,20000
60,0,0,0,0
60,0,0,0,100000
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,638674.89,0,0
-1,0,731335.7699999999,0,537307.24
60,0,0,0,0
60,0,2646.2200000000003,0,100000
60,0,0,0,0
-1,0,0,0,0
60,0,12064.26,0,0
-1,0,1051103.33,0,364438.64999999997
60,0,0,0,0
-1,0,358890.14,623450,0
60,0,2945.23,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,100000
60,0,3744191.61,0,2461630
-1,0,373971.67,0,406000
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,1734.94,0,0
60,0,7684,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,77715.58,0,0
60,0,10396.5,0,0
-1,0,0,0,0
60,0,2890.290000000001,0,0
60,0,0,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
-1,0,130.46,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,113074.2,0,0
60,0,665634.1,0,0
-1,0,2321.67,0,0
60,0,3176.43,0,0
60,0,0,0,0
-1,77.18,23470.459999999995,0,0
60,0,10000,390,0
60,0,800157.81,0,250000
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1560.83,0,0
60,0,157885,0,0
60,0,0,0,0
60,0,163592.67,0,43650
-1,0,0,0,0
85,0,23000,39500,0
-1,0,0,0,0
-1,0,149335.28,546600,0
60,361.57,9834.480000000001,0,180000
85,0,0,0,0
70,0,13176.33,0,200
60,0,218322.93000000002,0,0
60,0,7347.2,547450,0
-1,0,0,39500,0
60,0,13244.4,1025251,0
70,0,640330.0900000001,949251,581749.7000000001
70,0,9866.8,40000,0
60,0,17082,0,0
60,0,2197548.5999999996,0,729000
-1,0,0,39500,0
70,0,0,39000,0
70,0,0,1684390,0
60,0,558187.18,0,0
70,0,10303.64,39000,0
-1,0,1447408.1400000001,39500,71510
60,298.89,272248,0,118100
-1,0,0,390,0
-1,10.36,382935.44000000006,0,19000
85,0,40,89500,0
-1,0,5000,39500,0
85,0,0,39500,0
-1,0,16209.33,530840,28258.62
60,0,0,39500,0
85,182.33999999999997,1528900.0799999998,0,736147
60,0,8398,390,0
60,0,14212.18,0,8400
60,223,5415.29,889331,0
70,0,1167,39500,0
60,0,0,0,0
70,0,147.2,0,0
-1,0,50466.600000000006,0,0
60,0,156,0,0
60,0,788489.0700000001,0,93375
85,0,210,0,0
-1,0,2854,50390,0
85,0,235,0,0
60,0,79388.84000000001,0,0
60,0,44085.15,0,0
70,0,0,390,0
85,0,1918.5,139500,0
85,0,1693.2,547450,0
85,0,418700,39500,74600
60,0,0,39000,0
70,0,9048,0,0
60,0,121165,39500,92661
60,0,2621.67,0,0
70,0,22143.010000000002,0,0
60,0,22032.799999999996,737319,0
-1,0,87735.87,0,100000
60,0,8.6,0,0
60,0,1542.2,471450,0
60,0,86346.78,0,68000
60,0,166707.8,390,0
-1,0,95,40000,0
70,0,415311.45,39500,0
60,0,25761.899999999994,0,0
60,0,0,89000,0
60,0,1144.2,0,0
85,0,0,500,0
85,0,50074.52,813331,0
70,0,328,39500,0
85,0,820433.7899999999,41000,208282
-1,0,0,39000,0
70,0,0,0,0
70,0,0,39000,0
60,0,0,0,0
-1,0,0,0,0
70,0,10187.6,39000,117183
70,0,372357.3,39500,0
70,495.90999999999997,21715.01,306400,0
-1,0,6374.860000000001,0,0
60,0,0,0,0
70,0,16531.18,0,0
60,0,4560.7,340481,0
70,0,110,39500,0
-1,0,2479.88,39500,0
-1,0,21470.58,0,0
-1,0,1015,0,0
85,0,1255.7600000000002,40000,0
60,0,1088671.29,949251,0
-1,0,1300,50000,0
60,0,29867.990000000005,0,0
60,0,3295,39000,0
-1,1480.5700000000006,2995458.1500000004,1230931,2540525.86
70,1204.78,1955.11,565380,0
70,0,130611.9,0,173979
60,1644.9999999999998,0,39000,0
60,0,32489.239999999998,0,0
85,0,0,39500,0
60,0,9986,842000,0
70,5990.040000000001,330486.62000000005,0,80000
70,0,0,0,0
60,0,1299.8,39000,0
70,0,15809.78,40000,0
-1,0,11698.2,0,5000
-1,0,14124.289999999997,0,0
70,0,66.66,500,0
70,0,14529.85,0,0
70,0,97439.48,39500,0
-1,0,149015.53,390,0
70,0,851.0699999999999,89500,0
-1,0,0,39000,0
-1,0,8855,89000,0
60,0,33672.43000000001,0,0
-1,0,9994.2,0,0
60,0,333165,0,289715.8
70,0,1762,39500,0
60,0,4499,0,0
60,0,0,39500,0
60,0,8370.6,146924.40000000002,0
70,0,2446259.86,40000,3113997
-1,0,1035.6,410413,0
60,0,0,0,0
60,0,12065.54,39500,0
60,0,0,39000,0
85,0,8744,0,0
70,0,64.9,40600,0
70,0,3997.150000000001,271840,0
60,0,4340.09,0,0
85,0,0,90609.59999999998,0
60,220.95,376358.35000000003,7820.800000000001,206896.6
60,0,0,89500,0
-1,0,196426.41,39500,0
60,0,13146.94,390,0
60,0,44477.39,0,0
60,0,95359.54000000001,0,0
60,0,522577.68000000005,40000,224000
85,0,2963.1,50000,6000
60,0,53314.6,0,0
60,0,6140.6,0,0
60,0,0,39000,0
70,0,0,39000,0
60,0,0,890,0
60,0,10630.54,89500,0
60,0,0,0,0
60,0,29654.78,0,0
85,2968.99,881993.15,889331,50450
70,0,92,39500,0
60,0,15842.22,0,0
60,564.23,5565.079999999999,328090,0
60,0,31274.31,68560,1322800
70,133.96,500,89500,0
70,0,177790.75,39000,0
60,0,107950,0,308077
-1,0,3485,39500,0
60,0,2220.34,890,0
60,0,108353.26000000001,39500,0
70,0,88,390,0
60,0,29302.46,0,70200.85
70,0,184291.37,0,162000
60,0,0,39500,0
60,0,10798812.5,0,4675400
85,0,0,0,0
60,0,0,41000,0
70,0,0,390,0
-1,0,2378.9400000000005,0,0
-1,0,1781.3999999999999,0,0
60,0,1125169.5599999998,0,10002
-1,0,6008.7,89500,0
60,0,8908.85,0,0
-1,0,5974.400000000001,39500,0
85,0,36471.67,39500,0
60,0,5397.18,40000,0
-1,0,74000,40000,0
60,0,272,39000,0
70,0,2176720.2,100000,0
60,0,32132.6,0,0
60,0,2661.67,0,0
-1,0,300,39000,0
-1,8412.170000000004,1545.33,0,252500
-1,0,2697.2,605410,0
70,0,352600,390,0
85,0,0,0,0
60,1514.97,7946.73,89500,567800
-1,0,620,39500,0
60,0,1861.0299999999993,50390,0
85,380.78,29250.49,39500,1010
70,0,0,0,0
70,0,2032.8,1025251,55000
-1,0,0,0,0
60,0,1422.57,39000,0
85,0,0,0,0
-1,0,61.8,39500,0
60,0,17910,39500,6600
-1,0,47807.94,890,0
-1,0,9682.18,0,14000
85,0,325.18,390,0
85,0,0,89000,6900
70,0,0,0,0
60,0,136795,139500,0
60,0,121847.2,404090,0
70,0,5500,89500,0
85,0,0,0,0
60,1127.79,595191.7899999999,3641350,0
60,0,9264,39000,0
70,0,649920.4700000001,0,311500
-1,133,3494205.44,0,495903
60,200.45,880009.1900000001,39000,861574
60,0,0,39000,0
70,0,3886257.7,0,8552.81
70,0,119.94000000000001,39000,0
60,2569.1300000000006,267067.23000000004,918451,53299
60,23.57,93155.97000000002,1000,10000
70,0,0,390,0
60,0,509774.07999999996,0,0
60,0,0,39000,308000
70,656.6500000000002,22621.559999999998,0,0
60,214.28,241547.8,0,0
60,0,275628.53,119000,0
60,0,51985.770000000004,0,37900
-1,0,0,89000,0
-1,0,1,250447,0
60,0,256000,80000,105000
-1,0,146716.02000000002,39500,0
70,0,6800,0,1200
60,0,177,0,0
60,0,16708.69,67360,1700
85,0,10887.06,0,0
70,0,60587.54,390,0
60,0,0,39500,0
-1,0,0,39000,0
70,0,75544.45,0,21000
60,0,17695,39000,46000
-1,0,14997.84,390,0
70,0,47,39500,0
85,0,1270,0,0
60,0,5082,889331,0
-1,0,142452.06,0,0
85,0,23562.39,0,0
70,0,940352.51,390,308700
60,0,8000,39500,0
85,0,196,39500,0
60,0,39080.97,39000,0
70,0,544.2,390,0
60,0,0,0,0
60,0,965.35,39000,0
60,0,33982.8,0,40000
70,0,0,0,0
60,0,0,390,0
70,0,40000,0,0
60,0,190345.63999999998,743384,1091888
60,0,272,39000,0
70,0,0,100390,0
-1,0,1347.2,173720,0
70,0,0,39000,0
70,0,0,0,0
85,0,0,0,0
70,0,0,39500,0
60,0,10456.3,0,0
60,0,6492.72,0,0
70,0,429.98,39500,0
60,0,160458.34,0,250000
-1,0,2357.9399999999996,40000,0
-1,0,0,39500,0
-1,0,825856.38,0,226940
-1,0,185977.36000000002,547450,19000
-1,0,804.22,39000,0
60,0,8039.36,39000,0
60,0,0,390,0
70,0,33.339999999999996,39000,0
-1,0,23800,390,0
60,0,390364.8,1026011,59600
60,0,154123.13999999998,0,0
85,0,30,40000,10000
